                                                
 Alfa =  10.00000 Re =  4000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.37197
   0.99516  0.00095  0.15670
   0.98704  0.00249  0.07815
   0.97759  0.00416  0.00045
   0.96640  0.00600 -0.06499
   0.95308  0.00798 -0.11559
   0.93837  0.00992 -0.15229
   0.92403  0.01159 -0.17645
   0.90948  0.01316 -0.18617
   0.89443  0.01469 -0.19669
   0.87962  0.01617 -0.22794
   0.86502  0.01759 -0.23989
   0.85046  0.01896 -0.26800
   0.83581  0.02029 -0.29444
   0.82099  0.02157 -0.30110
   0.80595  0.02279 -0.33880
   0.79073  0.02396 -0.34811
   0.77553  0.02504 -0.37093
   0.76038  0.02605 -0.38654
   0.74522  0.02698 -0.39064
   0.73002  0.02785 -0.41943
   0.71477  0.02866 -0.42337
   0.69948  0.02942 -0.44647
   0.68423  0.03011 -0.45106
   0.66900  0.03075 -0.47943
   0.65378  0.03133 -0.48483
   0.63855  0.03184 -0.50712
   0.62331  0.03229 -0.52192
   0.60806  0.03266 -0.53559
   0.59280  0.03295 -0.54501
   0.57752  0.03316 -0.55723
   0.56224  0.03331 -0.56637
   0.54696  0.03339 -0.56799
   0.53168  0.03342 -0.58273
   0.51639  0.03341 -0.58760
   0.50109  0.03336 -0.59647
   0.48579  0.03327 -0.60789
   0.47047  0.03316 -0.61624
   0.45517  0.03302 -0.62832
   0.43988  0.03286 -0.64368
   0.42460  0.03269 -0.65576
   0.40930  0.03250 -0.67429
   0.39399  0.03230 -0.69106
   0.37871  0.03209 -0.71685
   0.36349  0.03186 -0.73956
   0.34831  0.03161 -0.76772
   0.33316  0.03131 -0.79575
   0.31800  0.03098 -0.82738
   0.30280  0.03059 -0.85334
   0.28754  0.03014 -0.88735
   0.27241  0.02963 -0.91679
   0.25744  0.02906 -0.95115
   0.24258  0.02844 -0.98300
   0.22774  0.02776 -1.01807
   0.21281  0.02702 -1.06085
   0.19763  0.02621 -1.10425
   0.18268  0.02535 -1.15492
   0.16811  0.02445 -1.21266
   0.15350  0.02350 -1.28027
   0.13885  0.02248 -1.36285
   0.12541  0.02147 -1.45555
   0.11241  0.02040 -1.55343
   0.09825  0.01910 -1.67077
   0.08550  0.01782 -1.78559
   0.07532  0.01674 -1.90575
   0.06623  0.01575 -2.05061
   0.05701  0.01474 -2.24472
   0.04600  0.01354 -2.73108
   0.03792  0.01252 -3.29977
   0.02969  0.01109 -3.77863
   0.01896  0.00861 -4.67695
   0.01345  0.00707 -5.67080
   0.00980  0.00590 -6.83041
   0.00707  0.00491 -8.31174
   0.00495  0.00403-10.32446
   0.00329  0.00323-13.18682
   0.00200  0.00250-17.52458
   0.00105  0.00180-24.59458
   0.00040  0.00115-36.20731
   0.00006  0.00052-53.28423
   0.00001 -0.00009-54.83619
   0.00028 -0.00067-30.69069
   0.00086 -0.00125-14.87276
   0.00175 -0.00182 -7.26301
   0.00297 -0.00239 -3.46760
   0.00457 -0.00297 -1.47845
   0.00661 -0.00357 -0.35460
   0.00924 -0.00420  0.29504
   0.01273 -0.00489  0.67927
   0.01785 -0.00572  0.90334
   0.02798 -0.00691  0.99900
   0.03683 -0.00753  0.98782
   0.04466 -0.00776  0.96123
   0.05561 -0.00786  0.92245
   0.06498 -0.00796  0.88963
   0.07398 -0.00806  0.85885
   0.08392 -0.00815  0.82687
   0.09620 -0.00822  0.79050
   0.11051 -0.00821  0.75387
   0.12354 -0.00812  0.72610
   0.13682 -0.00799  0.70151
   0.15133 -0.00784  0.67795
   0.16604 -0.00771  0.65438
   0.18061 -0.00759  0.63205
   0.19554 -0.00749  0.61110
   0.21073 -0.00738  0.59200
   0.22566 -0.00727  0.57394
   0.24046 -0.00716  0.55743
   0.25526 -0.00704  0.54235
   0.27017 -0.00693  0.52795
   0.28524 -0.00681  0.51431
   0.30047 -0.00669  0.50051
   0.31572 -0.00657  0.49053
   0.33091 -0.00645  0.47512
   0.34608 -0.00633  0.46637
   0.36127 -0.00622  0.45189
   0.37650 -0.00610  0.44677
   0.39178 -0.00598  0.43314
   0.40709 -0.00587  0.42434
   0.42239 -0.00575  0.41546
   0.43767 -0.00563  0.40420
   0.45296 -0.00551  0.39620
   0.46825 -0.00539  0.38972
   0.48355 -0.00528  0.38052
   0.49886 -0.00516  0.37166
   0.51418 -0.00504  0.36425
   0.52950 -0.00492  0.35703
   0.54482 -0.00481  0.34772
   0.56013 -0.00469  0.34424
   0.57544 -0.00457  0.33422
   0.59076 -0.00445  0.32914
   0.60607 -0.00433  0.31944
   0.62138 -0.00421  0.31603
   0.63667 -0.00410  0.30780
   0.65195 -0.00398  0.30221
   0.66721 -0.00386  0.29531
   0.68249 -0.00374  0.28871
   0.69778 -0.00363  0.28000
   0.71308 -0.00351  0.28168
   0.72832 -0.00340  0.27023
   0.74350 -0.00329  0.25933
   0.75863 -0.00317  0.26371
   0.77376 -0.00306  0.24528
   0.78894 -0.00293  0.24814
   0.80420 -0.00280  0.23974
   0.81935 -0.00267  0.23400
   0.83427 -0.00253  0.22998
   0.84899 -0.00241  0.22676
   0.86360 -0.00229  0.22347
   0.87824 -0.00219  0.20974
   0.89308 -0.00210  0.21122
   0.90820 -0.00204  0.20003
   0.92284 -0.00197  0.17806
   0.93721 -0.00186  0.17593
   0.95200 -0.00165  0.16556
   0.96567 -0.00134  0.17669
   0.97714 -0.00098  0.17670
   0.98679 -0.00061  0.21185
   0.99507 -0.00024  0.23948
   1.00000  0.00000  0.37197
