                                                
 Alfa =  10.00000 Re =  4000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000*********
   0.99460  0.00246-23.98996
   0.98470  0.00559  0.42206
   0.97281  0.00892 -0.13705
   0.95981  0.01218 -0.10449
   0.94596  0.01537 -0.13665
   0.93161  0.01846 -0.14817
   0.91698  0.02150 -0.18026
   0.90225  0.02445 -0.18197
   0.88736  0.02741 -0.20322
   0.87245  0.03036 -0.23381
   0.85746  0.03327 -0.24998
   0.84234  0.03618 -0.25965
   0.82720  0.03909 -0.30240
   0.81207  0.04199 -0.31430
   0.79693  0.04489 -0.33921
   0.78179  0.04778 -0.36489
   0.76667  0.05068 -0.36616
   0.75157  0.05357 -0.43193
   0.73646  0.05645 -0.43689
   0.72132  0.05932 -0.48674
   0.70619  0.06218 -0.48641
   0.69110  0.06501 -0.53241
   0.67601  0.06782 -0.60043
   0.66089  0.07061 -0.62854
   0.64577  0.07339 -0.59094
   0.63068  0.07614 -0.71304
   0.61558  0.07886 -0.69872
   0.60045  0.08156 -0.78917
   0.58536  0.08423 -0.81563
   0.57037  0.08684 -0.86965
   0.55547  0.08937 -0.95963
   0.54061  0.09179 -0.98228
   0.52579  0.09410 -1.06886
   0.51107  0.09627 -1.17790
   0.49645  0.09826 -1.17744
   0.48187  0.10007 -1.33160
   0.46728  0.10169 -1.21456
   0.45272  0.10310 -1.46501
   0.43819  0.10431 -1.28886
   0.42363  0.10531 -1.60622
   0.40900  0.10610 -1.49974
   0.39432  0.10670 -1.63250
   0.37967  0.10712 -1.57423
   0.36507  0.10734 -1.61300
   0.35040  0.10734 -1.74402
   0.33568  0.10717 -1.67009
   0.32105  0.10682 -1.69273
   0.30654  0.10626 -1.95430
   0.29203  0.10546 -1.83312
   0.27745  0.10444 -1.97543
   0.26296  0.10323 -1.78011
   0.24866  0.10180 -2.15340
   0.23437  0.10009 -1.88497
   0.22001  0.09813 -2.26950
   0.20579  0.09595 -2.10344
   0.19180  0.09353 -2.32572
   0.17778  0.09080 -2.15055
   0.16371  0.08779 -2.36130
   0.14989  0.08457 -2.38748
   0.13631  0.08106 -2.40549
   0.12277  0.07723 -2.69357
   0.10951  0.07314 -2.40470
   0.09660  0.06876 -2.77322
   0.08386  0.06398 -2.66573
   0.07169  0.05899 -2.97123
   0.06013  0.05363 -2.79602
   0.04880  0.04783 -3.27804
   0.03864  0.04212 -3.46759
   0.02989  0.03645 -3.37779
   0.02246  0.03093 -4.13032
   0.01650  0.02596 -3.35020
   0.01191  0.02165 -4.56309
   0.00848  0.01800 -4.21576
   0.00595  0.01489 -5.03992
   0.00410  0.01215 -5.35483
   0.00274  0.00963 -5.15974
   0.00168  0.00732 -4.68313
   0.00085  0.00522 -6.51762
   0.00024  0.00335 -4.61920
  -0.00006  0.00166 -8.78968
  -0.00001  0.00006 -8.68278
   0.00049 -0.00154 -3.81666
   0.00148 -0.00311 -4.93636
   0.00296 -0.00460 -1.40474
   0.00488 -0.00608 -0.93532
   0.00723 -0.00766  0.34122
   0.01014 -0.00937  0.30312
   0.01384 -0.01126  0.79285
   0.01865 -0.01343  0.79321
   0.02487 -0.01596  0.93798
   0.03289 -0.01870  0.99936
   0.04324 -0.02180  0.99369
   0.05513 -0.02504  0.95957
   0.06813 -0.02813  0.92271
   0.08183 -0.03111  0.88303
   0.09576 -0.03382  0.83020
   0.11017 -0.03639  0.75077
   0.12456 -0.03878  0.73672
   0.13900 -0.04095  0.71690
   0.15370 -0.04298  0.68163
   0.16840 -0.04487  0.61562
   0.18307 -0.04658  0.60617
   0.19786 -0.04815  0.58451
   0.21266 -0.04959  0.54366
   0.22740 -0.05087  0.42683
   0.24222 -0.05199  0.55194
   0.25714 -0.05299  0.46041
   0.27202 -0.05386  0.40714
   0.28684 -0.05457  0.42143
   0.30175 -0.05515  0.43285
   0.31675 -0.05561  0.33013
   0.33172 -0.05596  0.42246
   0.34662 -0.05618  0.34206
   0.36155 -0.05626  0.26668
   0.37652 -0.05622  0.30799
   0.39143 -0.05606  0.33887
   0.40626 -0.05576  0.29552
   0.42109 -0.05529  0.24173
   0.43596 -0.05468  0.25559
   0.45082 -0.05393  0.27018
   0.46563 -0.05304  0.24421
   0.48043 -0.05199  0.23309
   0.49528 -0.05080  0.24103
   0.51016 -0.04947  0.21780
   0.52497 -0.04801  0.24472
   0.53970 -0.04642  0.21273
   0.55435 -0.04466  0.24803
   0.56897 -0.04273  0.20621
   0.58354 -0.04063  0.23867
   0.59809 -0.03835  0.24542
   0.61266 -0.03589  0.23323
   0.62732 -0.03326  0.29267
   0.64209 -0.03049  0.27242
   0.65695 -0.02760  0.32397
   0.67184 -0.02464  0.32156
   0.68669 -0.02170  0.37564
   0.70150 -0.01883  0.37493
   0.71631 -0.01605  0.38086
   0.73111 -0.01338  0.41776
   0.74586 -0.01082  0.39965
   0.76059 -0.00841  0.44023
   0.77534 -0.00612  0.42735
   0.79009 -0.00396  0.44248
   0.80480 -0.00195  0.44550
   0.81952 -0.00009  0.46317
   0.83424  0.00161  0.46605
   0.84885  0.00314  0.47338
   0.86340  0.00445  0.48564
   0.87797  0.00557  0.48695
   0.89241  0.00647  0.49900
   0.90668  0.00709  0.49719
   0.92087  0.00743  0.50855
   0.93483  0.00748  0.51334
   0.94832  0.00716  0.51894
   0.96139  0.00641  0.50195
   0.97354  0.00525  0.52737
   0.98482  0.00364  0.51672
   0.99444  0.00184-16.99180
   1.00000  0.00000*********
