                                                
 Alfa =  10.00000 Re =  4000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00027  0.71518
   0.99588  0.00246 -0.05981
   0.98882  0.00478 -0.29185
   0.97947  0.00629 -0.18901
   0.96703  0.00756 -0.11486
   0.95355  0.00876 -0.09136
   0.93974  0.00999 -0.09361
   0.92585  0.01124 -0.10333
   0.91195  0.01251 -0.11649
   0.89806  0.01378 -0.13054
   0.88415  0.01505 -0.14403
   0.87025  0.01632 -0.15823
   0.85636  0.01759 -0.17168
   0.84247  0.01887 -0.18855
   0.82858  0.02015 -0.20383
   0.81467  0.02144 -0.22285
   0.80077  0.02273 -0.24137
   0.78687  0.02402 -0.25734
   0.77298  0.02531 -0.27800
   0.75909  0.02658 -0.29727
   0.74521  0.02785 -0.31684
   0.73135  0.02909 -0.33886
   0.71750  0.03032 -0.35947
   0.70365  0.03152 -0.38183
   0.68982  0.03269 -0.40354
   0.67600  0.03382 -0.42387
   0.66219  0.03491 -0.44939
   0.64838  0.03596 -0.46968
   0.63460  0.03696 -0.49128
   0.62081  0.03790 -0.51572
   0.60704  0.03879 -0.53528
   0.59327  0.03961 -0.55518
   0.57950  0.04037 -0.57521
   0.56573  0.04107 -0.59507
   0.55196  0.04170 -0.61483
   0.53819  0.04226 -0.63186
   0.52442  0.04276 -0.65095
   0.51065  0.04318 -0.66783
   0.49688  0.04354 -0.68336
   0.48310  0.04383 -0.69965
   0.46931  0.04406 -0.71460
   0.45551  0.04423 -0.73065
   0.44169  0.04434 -0.74518
   0.42788  0.04439 -0.76221
   0.41405  0.04439 -0.77755
   0.40022  0.04433 -0.79632
   0.38639  0.04423 -0.81534
   0.37256  0.04407 -0.83405
   0.35874  0.04387 -0.85758
   0.34492  0.04361 -0.87840
   0.33110  0.04330 -0.90249
   0.31730  0.04293 -0.92999
   0.30351  0.04250 -0.95686
   0.28973  0.04202 -0.98548
   0.27596  0.04146 -1.01501
   0.26221  0.04083 -1.04768
   0.24848  0.04013 -1.07928
   0.23475  0.03935 -1.11478
   0.22102  0.03850 -1.15126
   0.20730  0.03756 -1.19200
   0.19362  0.03654 -1.23779
   0.17999  0.03544 -1.28666
   0.16636  0.03423 -1.33672
   0.15271  0.03292 -1.39048
   0.13905  0.03152 -1.46123
   0.12548  0.03003 -1.54791
   0.11202  0.02842 -1.64476
   0.09863  0.02667 -1.75116
   0.08527  0.02475 -1.87626
   0.07192  0.02267 -2.02906
   0.05862  0.02044 -2.25233
   0.04547  0.01806 -2.60010
   0.03295  0.01556 -3.18617
   0.02202  0.01298 -4.12421
   0.01361  0.01049 -5.56756
   0.00819  0.00841 -7.70538
   0.00469  0.00658-10.44876
   0.00237  0.00486-14.50901
   0.00097  0.00319-17.08309
   0.00023  0.00159-18.00196
  -0.00000  0.00008-17.27362
   0.00025 -0.00142-13.28018
   0.00102 -0.00291 -8.86879
   0.00249 -0.00427 -3.91335
   0.00495 -0.00549 -0.80586
   0.00881 -0.00682  0.33939
   0.01501 -0.00845  0.82249
   0.02448 -0.01054  0.98119
   0.03657 -0.01284  0.99647
   0.04977 -0.01512  0.96341
   0.06325 -0.01734  0.91794
   0.07677 -0.01946  0.87073
   0.09027 -0.02148  0.82445
   0.10378 -0.02338  0.78111
   0.11729 -0.02517  0.74055
   0.13082 -0.02683  0.70303
   0.14435 -0.02838  0.66815
   0.15793 -0.02981  0.63750
   0.17158 -0.03114  0.60963
   0.18530 -0.03241  0.58296
   0.19907 -0.03362  0.55819
   0.21285 -0.03477  0.53464
   0.22666 -0.03588  0.51116
   0.24047 -0.03695  0.48902
   0.25428 -0.03797  0.46686
   0.26807 -0.03895  0.44452
   0.28185 -0.03986  0.42415
   0.29562 -0.04072  0.40398
   0.30938 -0.04151  0.38385
   0.32313 -0.04224  0.36540
   0.33687 -0.04289  0.34740
   0.35061 -0.04346  0.32977
   0.36434 -0.04395  0.31396
   0.37808 -0.04436  0.29863
   0.39181 -0.04469  0.28413
   0.40554 -0.04493  0.27035
   0.41926 -0.04509  0.25747
   0.43298 -0.04515  0.24533
   0.44671 -0.04514  0.23600
   0.46044 -0.04503  0.22507
   0.47417 -0.04485  0.21665
   0.48790 -0.04457  0.20791
   0.50163 -0.04422  0.20101
   0.51536 -0.04378  0.19364
   0.52910 -0.04326  0.18985
   0.54285 -0.04266  0.18409
   0.55660 -0.04199  0.18006
   0.57034 -0.04124  0.17625
   0.58410 -0.04043  0.17452
   0.59786 -0.03955  0.17244
   0.61162 -0.03860  0.17088
   0.62539 -0.03759  0.16967
   0.63916 -0.03653  0.16957
   0.65293 -0.03540  0.16992
   0.66671 -0.03423  0.17169
   0.68050 -0.03300  0.17168
   0.69429 -0.03173  0.17353
   0.70810 -0.03042  0.17783
   0.72190 -0.02908  0.17677
   0.73571 -0.02769  0.18046
   0.74953 -0.02628  0.18575
   0.76335 -0.02484  0.18690
   0.77719 -0.02337  0.19341
   0.79105 -0.02189  0.19739
   0.80493 -0.02039  0.20088
   0.81881 -0.01889  0.20552
   0.83269 -0.01739  0.21120
   0.84654 -0.01590  0.21518
   0.86038 -0.01442  0.22284
   0.87422 -0.01296  0.22503
   0.88806 -0.01153  0.22930
   0.90189 -0.01011  0.23522
   0.91571 -0.00873  0.24089
   0.92955 -0.00737  0.24383
   0.94338 -0.00603  0.25358
   0.95716 -0.00473  0.26098
   0.97087 -0.00346  0.26828
   0.98403 -0.00219  0.27870
   0.99472 -0.00092  0.30506
   1.00000 -0.00001  0.71518
