                                                
 Alfa =  10.00000 Re =  4000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000*********
   0.99329  0.00331-27.02102
   0.98200  0.00726  0.44294
   0.96932  0.01126 -0.08748
   0.95518  0.01545 -0.05699
   0.93963  0.01991 -0.09598
   0.92282  0.02461 -0.12831
   0.90500  0.02953 -0.16888
   0.88646  0.03461 -0.20107
   0.86746  0.03978 -0.24116
   0.84825  0.04501 -0.27613
   0.82907  0.05023 -0.32432
   0.81016  0.05538 -0.37279
   0.79176  0.06040 -0.40682
   0.77409  0.06521 -0.46584
   0.75735  0.06971 -0.46563
   0.74161  0.07418 -0.52562
   0.72659  0.07859 -0.71631
   0.71167  0.08253 -0.72252
   0.69631  0.08627 -0.67823
   0.68044  0.09033 -0.78734
   0.66407  0.09461 -0.84752
   0.64719  0.09880 -0.94306
   0.62994  0.10288 -1.02520
   0.61257  0.10678 -1.10301
   0.59519  0.11043 -1.19827
   0.57777  0.11383 -1.23289
   0.56035  0.11696 -1.34156
   0.54295  0.11981 -1.40702
   0.52556  0.12237 -1.44666
   0.50819  0.12465 -1.53885
   0.49083  0.12663 -1.63250
   0.47350  0.12832 -1.55651
   0.45621  0.12971 -1.87143
   0.43894  0.13079 -1.72377
   0.42171  0.13156 -1.77450
   0.40448  0.13203 -1.92275
   0.38729  0.13219 -1.91950
   0.37016  0.13205 -1.99622
   0.35309  0.13159 -2.07723
   0.33609  0.13083 -2.02970
   0.31918  0.12975 -2.10699
   0.30239  0.12835 -2.14076
   0.28575  0.12663 -2.19028
   0.26923  0.12457 -2.24731
   0.25279  0.12217 -2.36427
   0.23646  0.11943 -2.29920
   0.22027  0.11639 -2.35075
   0.20427  0.11304 -2.37725
   0.18853  0.10940 -2.32092
   0.17311  0.10550 -2.59406
   0.15810  0.10135 -2.42817
   0.14360  0.09699 -2.64753
   0.12971  0.09247 -2.49860
   0.11654  0.08784 -2.63512
   0.10419  0.08316 -2.69974
   0.09274  0.07849 -2.93052
   0.08225  0.07390 -2.63368
   0.07271  0.06944 -3.03987
   0.06411  0.06513 -2.83906
   0.05639  0.06101 -3.32038
   0.04948  0.05708 -3.15747
   0.04330  0.05333 -3.09473
   0.03778  0.04977 -3.39199
   0.03283  0.04638 -3.72586
   0.02840  0.04313 -2.96083
   0.02442  0.04002 -4.09493
   0.02084  0.03702 -3.52794
   0.01762  0.03413 -4.81762
   0.01475  0.03132 -3.69322
   0.01219  0.02857 -3.80783
   0.00991  0.02587 -4.52179
   0.00787  0.02321 -4.06676
   0.00609  0.02060 -4.77584
   0.00459  0.01803 -4.39498
   0.00339  0.01547 -5.24594
   0.00250  0.01290 -3.52535
   0.00181  0.01034 -2.90031
   0.00125  0.00783 -3.42952
   0.00077  0.00540 -2.70876
   0.00035  0.00309 -2.59251
   0.00006  0.00087 -3.34705
  -0.00003 -0.00131 -2.33939
   0.00009 -0.00350 -2.76680
   0.00039 -0.00571 -1.31510
   0.00087 -0.00797 -1.58932
   0.00152 -0.01024 -0.79346
   0.00235 -0.01252 -1.12925
   0.00337 -0.01479 -0.46720
   0.00460 -0.01703 -0.04085
   0.00605 -0.01921 -0.10678
   0.00776 -0.02132  0.58096
   0.00973 -0.02330  0.37368
   0.01198 -0.02513  0.75637
   0.01453 -0.02674  0.79212
   0.01737 -0.02810  0.93825
   0.02051 -0.02921  0.99945
   0.02394 -0.03010  0.99995
   0.02767 -0.03080  0.99819
   0.03173 -0.03133  0.97517
   0.03616 -0.03177  0.96186
   0.04101 -0.03211  0.90019
   0.04635 -0.03237  0.98465
   0.05227 -0.03258  0.81943
   0.05883 -0.03275  0.93008
   0.06612 -0.03286  0.79589
   0.07420 -0.03283  0.87207
   0.08318 -0.03269  0.75683
   0.09322 -0.03266  0.81085
   0.10446 -0.03269  0.74509
   0.11716 -0.03251  0.72230
   0.13153 -0.03223  0.69960
   0.14748 -0.03193  0.70125
   0.16482 -0.03154  0.67219
   0.18327 -0.03110  0.60153
   0.20247 -0.03062  0.61823
   0.22217 -0.03009  0.57624
   0.24214 -0.02953  0.60377
   0.26227 -0.02893  0.53736
   0.28246 -0.02830  0.53054
   0.30266 -0.02762  0.50489
   0.32281 -0.02690  0.50607
   0.34290 -0.02613  0.50109
   0.36289 -0.02531  0.46206
   0.38274 -0.02441  0.42679
   0.40244 -0.02342  0.46542
   0.42204 -0.02232  0.42743
   0.44157 -0.02110  0.44157
   0.46108 -0.01975  0.41126
   0.48060 -0.01827  0.40729
   0.50014 -0.01667  0.40930
   0.51972 -0.01494  0.40335
   0.53937 -0.01309  0.42815
   0.55914 -0.01113  0.40351
   0.57906 -0.00906  0.42471
   0.59914 -0.00693  0.41378
   0.61932 -0.00477  0.44744
   0.63945 -0.00263  0.44129
   0.65947 -0.00055  0.44505
   0.67935  0.00147  0.45419
   0.69908  0.00338  0.43673
   0.71863  0.00519  0.47307
   0.73799  0.00686  0.47514
   0.75716  0.00839  0.46858
   0.77610  0.00975  0.47531
   0.79481  0.01093  0.49691
   0.81325  0.01191  0.48636
   0.83139  0.01267  0.50447
   0.84922  0.01320  0.49959
   0.86656  0.01349  0.51070
   0.88345  0.01348  0.51130
   0.89982  0.01321  0.51309
   0.91552  0.01266  0.52121
   0.93049  0.01181  0.51686
   0.94467  0.01067  0.52080
   0.95800  0.00922  0.49990
   0.97050  0.00746  0.54833
   0.98217  0.00530  0.43449
   0.99312  0.00264-17.58643
   1.00000  0.00000*********
