                                                
 Alfa =  10.00000 Re =  4000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.26321
   0.99525  0.00059  0.09077
   0.98726  0.00155  0.01548
   0.97795  0.00261 -0.06918
   0.96685  0.00377 -0.04017
   0.95352  0.00504 -0.10762
   0.93881  0.00628 -0.11922
   0.92458  0.00734 -0.12150
   0.91011  0.00834 -0.18296
   0.89508  0.00932 -0.12374
   0.88025  0.01026 -0.18644
   0.86568  0.01116 -0.18307
   0.85115  0.01203 -0.23356
   0.83653  0.01287 -0.21015
   0.82171  0.01369 -0.25802
   0.80665  0.01447 -0.25409
   0.79142  0.01521 -0.29096
   0.77627  0.01590 -0.29245
   0.76117  0.01654 -0.31158
   0.74607  0.01713 -0.32761
   0.73092  0.01768 -0.31884
   0.71572  0.01820 -0.33143
   0.70045  0.01869 -0.35515
   0.68518  0.01914 -0.37916
   0.66993  0.01955 -0.36790
   0.65470  0.01992 -0.39040
   0.63946  0.02026 -0.42207
   0.62420  0.02054 -0.41404
   0.60893  0.02078 -0.43753
   0.59364  0.02097 -0.43409
   0.57835  0.02111 -0.46113
   0.56305  0.02120 -0.44640
   0.54775  0.02125 -0.48461
   0.53245  0.02127 -0.47748
   0.51716  0.02125 -0.47777
   0.50187  0.02121 -0.52682
   0.48657  0.02114 -0.50116
   0.47128  0.02106 -0.53656
   0.45600  0.02096 -0.52553
   0.44073  0.02084 -0.53130
   0.42546  0.02072 -0.58476
   0.41019  0.02059 -0.57454
   0.39489  0.02045 -0.59174
   0.37963  0.02031 -0.62139
   0.36441  0.02017 -0.63442
   0.34924  0.02000 -0.65929
   0.33409  0.01982 -0.68746
   0.31894  0.01961 -0.71083
   0.30373  0.01936 -0.73937
   0.28850  0.01909 -0.77383
   0.27341  0.01877 -0.80078
   0.25850  0.01843 -0.83064
   0.24372  0.01805 -0.86594
   0.22896  0.01763 -0.89607
   0.21411  0.01717 -0.93671
   0.19898  0.01667 -0.98247
   0.18399  0.01612 -1.03249
   0.16942  0.01556 -1.08723
   0.15486  0.01496 -1.15167
   0.14019  0.01431 -1.22479
   0.12680  0.01367 -1.31375
   0.11400  0.01300 -1.39787
   0.10018  0.01221 -1.51496
   0.08700  0.01138 -1.63635
   0.07671  0.01070 -1.76246
   0.06772  0.01008 -1.90286
   0.05886  0.00947 -2.08137
   0.04815  0.00872 -2.43684
   0.03971  0.00806 -2.90874
   0.03223  0.00728 -3.31912
   0.02107  0.00572 -4.18688
   0.01450  0.00459 -5.28286
   0.01043  0.00379 -6.55760
   0.00746  0.00313 -8.20320
   0.00519  0.00255-10.53715
   0.00342  0.00203-14.05367
   0.00207  0.00154-19.89892
   0.00107  0.00109-31.02987
   0.00040  0.00066-54.47086
   0.00005  0.00025*********
   0.00003 -0.00014*********
   0.00035 -0.00052-39.89971
   0.00099 -0.00090-15.83229
   0.00196 -0.00127 -6.96694
   0.00329 -0.00165 -3.07116
   0.00503 -0.00203 -1.15321
   0.00728 -0.00243 -0.12753
   0.01019 -0.00286  0.44715
   0.01418 -0.00334  0.77596
   0.02053 -0.00394  0.95494
   0.03174 -0.00468  0.99866
   0.03932 -0.00494  0.98131
   0.04760 -0.00504  0.95248
   0.05838 -0.00509  0.91403
   0.06726 -0.00515  0.88304
   0.07621 -0.00521  0.85296
   0.08638 -0.00526  0.82075
   0.09937 -0.00530  0.78306
   0.11330 -0.00528  0.74831
   0.12611 -0.00521  0.72106
   0.13944 -0.00512  0.69663
   0.15407 -0.00502  0.67013
   0.16866 -0.00494  0.64709
   0.18322 -0.00487  0.62449
   0.19820 -0.00481  0.60411
   0.21334 -0.00474  0.58284
   0.22820 -0.00467  0.56836
   0.24294 -0.00459  0.54878
   0.25771 -0.00452  0.53114
   0.27261 -0.00444  0.52425
   0.28767 -0.00436  0.49949
   0.30290 -0.00428  0.49618
   0.31812 -0.00421  0.47801
   0.33328 -0.00413  0.46827
   0.34843 -0.00406  0.45448
   0.36360 -0.00398  0.44975
   0.37882 -0.00390  0.42890
   0.39409 -0.00383  0.42268
   0.40938 -0.00375  0.41617
   0.42466 -0.00368  0.40074
   0.43992 -0.00360  0.40031
   0.45519 -0.00352  0.37695
   0.47046 -0.00345  0.38805
   0.48575 -0.00337  0.35658
   0.50105 -0.00329  0.36610
   0.51635 -0.00322  0.36009
   0.53165 -0.00314  0.33661
   0.54695 -0.00307  0.33977
   0.56225 -0.00299  0.33848
   0.57755 -0.00291  0.31849
   0.59284 -0.00284  0.32433
   0.60814 -0.00276  0.29675
   0.62343 -0.00268  0.31216
   0.63870 -0.00261  0.28268
   0.65396 -0.00253  0.29253
   0.66920 -0.00245  0.28165
   0.68446 -0.00238  0.27721
   0.69974 -0.00230  0.27032
   0.71501 -0.00223  0.25496
   0.73022 -0.00216  0.26844
   0.74536 -0.00208  0.24315
   0.76047 -0.00201  0.23208
   0.77556 -0.00193  0.22764
   0.79072 -0.00185  0.24284
   0.80596 -0.00177  0.20918
   0.82106 -0.00168  0.21952
   0.83591 -0.00160  0.22087
   0.85056 -0.00151  0.19283
   0.86511 -0.00144  0.21139
   0.87970 -0.00137  0.18239
   0.89454 -0.00132  0.20599
   0.90961 -0.00127  0.17565
   0.92411 -0.00123  0.16780
   0.93836 -0.00115  0.13065
   0.95311 -0.00101  0.17321
   0.96657 -0.00081  0.12978
   0.97777 -0.00059  0.12957
   0.98716 -0.00037  0.11446
   0.99521 -0.00014  0.19152
   1.00000  0.00000  0.26321
