                                                
 Alfa =  10.00000 Re =  4000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.50484
   0.99662  0.00186 -0.37226
   0.98921  0.00354 -0.06585
   0.97842  0.00570 -0.10217
   0.96557  0.00805 -0.12583
   0.95214  0.01029 -0.12987
   0.93849  0.01249 -0.15061
   0.92483  0.01464 -0.16413
   0.91110  0.01678 -0.18378
   0.89738  0.01890 -0.20558
   0.88367  0.02100 -0.22103
   0.86995  0.02309 -0.24219
   0.85621  0.02520 -0.26532
   0.84246  0.02731 -0.28794
   0.82873  0.02942 -0.31145
   0.81502  0.03153 -0.34213
   0.80133  0.03362 -0.37300
   0.78760  0.03569 -0.40124
   0.77384  0.03775 -0.43086
   0.76017  0.03977 -0.47515
   0.74660  0.04169 -0.50715
   0.73298  0.04352 -0.52817
   0.71923  0.04530 -0.55041
   0.70550  0.04704 -0.59119
   0.69188  0.04870 -0.62534
   0.67829  0.05023 -0.64891
   0.66460  0.05167 -0.67066
   0.65086  0.05306 -0.69914
   0.63720  0.05435 -0.73395
   0.62361  0.05551 -0.76142
   0.60998  0.05653 -0.77272
   0.59626  0.05746 -0.78504
   0.58251  0.05832 -0.80756
   0.56879  0.05908 -0.82592
   0.55509  0.05974 -0.84494
   0.54136  0.06031 -0.85418
   0.52759  0.06079 -0.86965
   0.51382  0.06120 -0.88768
   0.50007  0.06153 -0.90268
   0.48630  0.06177 -0.91688
   0.47251  0.06194 -0.92932
   0.45871  0.06205 -0.94664
   0.44492  0.06209 -0.96529
   0.43115  0.06205 -0.98269
   0.41737  0.06194 -0.99866
   0.40356  0.06177 -1.01471
   0.38975  0.06153 -1.03720
   0.37597  0.06124 -1.06206
   0.36221  0.06086 -1.08251
   0.34844  0.06041 -1.10304
   0.33465  0.05989 -1.12506
   0.32087  0.05930 -1.15351
   0.30712  0.05864 -1.18066
   0.29337  0.05790 -1.20797
   0.27961  0.05709 -1.23547
   0.26586  0.05620 -1.27172
   0.25215  0.05523 -1.30982
   0.23846  0.05417 -1.34368
   0.22474  0.05301 -1.38099
   0.21104  0.05178 -1.42848
   0.19740  0.05045 -1.48205
   0.18378  0.04901 -1.53260
   0.17015  0.04746 -1.58823
   0.15655  0.04580 -1.66299
   0.14305  0.04403 -1.74565
   0.12956  0.04210 -1.82375
   0.11609  0.04002 -1.93325
   0.10277  0.03779 -2.06448
   0.08951  0.03536 -2.20213
   0.07634  0.03271 -2.39564
   0.06341  0.02983 -2.64603
   0.05070  0.02663 -2.96652
   0.03853  0.02312 -3.43881
   0.02703  0.01916 -4.09439
   0.01735  0.01507 -5.14217
   0.00997  0.01104 -6.35291
   0.00555  0.00800 -8.43599
   0.00287  0.00551-10.52477
   0.00120  0.00334-12.32309
   0.00028  0.00158-16.69485
  -0.00000  0.00010-19.74494
   0.00034 -0.00137-13.03469
   0.00137 -0.00295 -6.94569
   0.00326 -0.00455 -2.69843
   0.00623 -0.00611 -0.49824
   0.01099 -0.00782  0.49799
   0.01878 -0.00980  0.89857
   0.02946 -0.01160  0.99769
   0.04196 -0.01308  0.98445
   0.05508 -0.01421  0.94287
   0.06852 -0.01511  0.89750
   0.08212 -0.01583  0.85522
   0.09584 -0.01644  0.81566
   0.10955 -0.01695  0.78032
   0.12334 -0.01737  0.74949
   0.13718 -0.01775  0.71998
   0.15097 -0.01807  0.69328
   0.16480 -0.01832  0.67074
   0.17869 -0.01856  0.64796
   0.19255 -0.01877  0.62620
   0.20637 -0.01893  0.60795
   0.22025 -0.01905  0.59111
   0.23416 -0.01917  0.57396
   0.24803 -0.01926  0.55748
   0.26189 -0.01932  0.54272
   0.27578 -0.01935  0.52973
   0.28969 -0.01938  0.51564
   0.30358 -0.01938  0.50262
   0.31745 -0.01936  0.49057
   0.33133 -0.01932  0.47937
   0.34524 -0.01926  0.46889
   0.35914 -0.01919  0.45726
   0.37302 -0.01910  0.44710
   0.38691 -0.01899  0.43765
   0.40081 -0.01887  0.42729
   0.41471 -0.01873  0.41825
   0.42858 -0.01857  0.40793
   0.44245 -0.01838  0.40001
   0.45634 -0.01817  0.39238
   0.47025 -0.01794  0.38469
   0.48414 -0.01771  0.37474
   0.49798 -0.01745  0.36556
   0.51181 -0.01715  0.35814
   0.52568 -0.01680  0.35240
   0.53957 -0.01644  0.34549
   0.55342 -0.01605  0.33797
   0.56723 -0.01562  0.32953
   0.58104 -0.01512  0.32621
   0.59489 -0.01459  0.32050
   0.60872 -0.01401  0.31671
   0.62249 -0.01339  0.30915
   0.63623 -0.01269  0.30918
   0.65003 -0.01192  0.31158
   0.66390 -0.01110  0.31272
   0.67776 -0.01028  0.31081
   0.69153 -0.00941  0.30773
   0.70526 -0.00847  0.31698
   0.71903 -0.00752  0.32139
   0.73282 -0.00658  0.32456
   0.74661 -0.00565  0.31997
   0.76036 -0.00468  0.32943
   0.77410 -0.00370  0.33803
   0.78787 -0.00276  0.34363
   0.80169 -0.00187  0.34661
   0.81551 -0.00102  0.35380
   0.82924 -0.00023  0.35876
   0.84294  0.00045  0.36354
   0.85668  0.00104  0.36348
   0.87039  0.00153  0.36797
   0.88406  0.00191  0.36804
   0.89777  0.00217  0.36816
   0.91145  0.00232  0.36707
   0.92509  0.00234  0.36878
   0.93873  0.00221  0.36477
   0.95231  0.00193  0.36374
   0.96583  0.00149  0.35133
   0.97891  0.00089  0.36258
   0.98975  0.00023  0.23952
   0.99652  0.00041  0.51581
   1.00000  0.00000  0.50484
