                                                
 Alfa =  10.00000 Re =  4000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.34921
   0.99540  0.00086  0.22205
   0.98769  0.00224  0.09602
   0.97875  0.00376  0.00764
   0.96816  0.00546 -0.02251
   0.95548  0.00733 -0.09484
   0.94116  0.00923 -0.10525
   0.92724  0.01091 -0.18181
   0.91322  0.01247 -0.14357
   0.89864  0.01401 -0.20461
   0.88407  0.01551 -0.20617
   0.86981  0.01693 -0.22608
   0.85564  0.01830 -0.25090
   0.84141  0.01962 -0.27379
   0.82702  0.02090 -0.29339
   0.81241  0.02214 -0.30323
   0.79759  0.02333 -0.34867
   0.78273  0.02444 -0.36165
   0.76795  0.02548 -0.37116
   0.75319  0.02644 -0.37464
   0.73840  0.02734 -0.40944
   0.72356  0.02819 -0.41136
   0.70866  0.02898 -0.43177
   0.69372  0.02971 -0.45782
   0.67881  0.03039 -0.45623
   0.66391  0.03101 -0.48300
   0.64902  0.03157 -0.47913
   0.63412  0.03208 -0.51783
   0.61920  0.03251 -0.52452
   0.60427  0.03289 -0.53765
   0.58931  0.03319 -0.54315
   0.57435  0.03343 -0.56974
   0.55938  0.03361 -0.55876
   0.54440  0.03374 -0.57911
   0.52943  0.03382 -0.59290
   0.51446  0.03385 -0.59722
   0.49949  0.03385 -0.61312
   0.48453  0.03382 -0.61990
   0.46957  0.03375 -0.64870
   0.45462  0.03364 -0.65480
   0.43967  0.03350 -0.67756
   0.42472  0.03332 -0.68101
   0.40977  0.03309 -0.71212
   0.39482  0.03282 -0.72478
   0.37985  0.03250 -0.74105
   0.36489  0.03213 -0.76369
   0.34995  0.03172 -0.78027
   0.33500  0.03126 -0.81268
   0.32006  0.03075 -0.82203
   0.30511  0.03019 -0.85234
   0.29016  0.02959 -0.86700
   0.27526  0.02894 -0.90767
   0.26041  0.02824 -0.91880
   0.24560  0.02750 -0.95629
   0.23080  0.02672 -0.99521
   0.21600  0.02590 -1.02383
   0.20113  0.02503 -1.07771
   0.18625  0.02411 -1.11871
   0.17149  0.02316 -1.18462
   0.15672  0.02213 -1.24790
   0.14189  0.02102 -1.32919
   0.12743  0.01985 -1.41517
   0.11327  0.01860 -1.51053
   0.09889  0.01722 -1.63135
   0.08480  0.01573 -1.76457
   0.07058  0.01410 -1.93801
   0.05819  0.01261 -2.13962
   0.04644  0.01118 -2.53159
   0.03830  0.01010 -2.98960
   0.03049  0.00884 -3.39558
   0.01964  0.00670 -4.27913
   0.01383  0.00537 -5.30152
   0.01005  0.00440 -6.49933
   0.00724  0.00361 -8.04093
   0.00508  0.00293-10.21317
   0.00338  0.00232-13.41232
   0.00206  0.00176-18.68162
   0.00109  0.00126-28.22372
   0.00042  0.00078-47.40996
   0.00006  0.00035-98.41918
   0.00001 -0.00006*********
   0.00028 -0.00044-45.80637
   0.00086 -0.00080-17.79650
   0.00175 -0.00115 -7.87633
   0.00299 -0.00148 -3.52697
   0.00460 -0.00181 -1.41299
   0.00666 -0.00213 -0.28733
   0.00932 -0.00245  0.34670
   0.01287 -0.00278  0.70902
   0.01812 -0.00315  0.91594
   0.02844 -0.00362  0.99929
   0.03693 -0.00381  0.99091
   0.04472 -0.00387  0.96918
   0.05616 -0.00395  0.93133
   0.06825 -0.00410  0.88969
   0.08246 -0.00423  0.84445
   0.09652 -0.00426  0.80734
   0.11102 -0.00432  0.77238
   0.12523 -0.00442  0.73902
   0.13967 -0.00451  0.70743
   0.15452 -0.00457  0.67849
   0.16933 -0.00457  0.65464
   0.18411 -0.00452  0.63370
   0.19899 -0.00445  0.61392
   0.21390 -0.00437  0.59632
   0.22875 -0.00431  0.57941
   0.24358 -0.00424  0.56198
   0.25842 -0.00418  0.54605
   0.27329 -0.00412  0.53168
   0.28821 -0.00406  0.51920
   0.30317 -0.00400  0.50604
   0.31813 -0.00393  0.49198
   0.33306 -0.00387  0.47859
   0.34800 -0.00381  0.46744
   0.36294 -0.00374  0.46299
   0.37788 -0.00368  0.45001
   0.39284 -0.00361  0.43986
   0.40781 -0.00355  0.41948
   0.42278 -0.00348  0.42662
   0.43774 -0.00342  0.40602
   0.45270 -0.00335  0.39970
   0.46766 -0.00329  0.40228
   0.48262 -0.00322  0.36779
   0.49759 -0.00316  0.38637
   0.51257 -0.00310  0.36411
   0.52753 -0.00303  0.36251
   0.54249 -0.00297  0.35280
   0.55745 -0.00290  0.34633
   0.57240 -0.00284  0.34032
   0.58736 -0.00277  0.32698
   0.60233 -0.00271  0.32442
   0.61730 -0.00264  0.32194
   0.63224 -0.00258  0.31053
   0.64717 -0.00251  0.30523
   0.66209 -0.00245  0.29858
   0.67700 -0.00239  0.29047
   0.69194 -0.00232  0.28886
   0.70690 -0.00226  0.28134
   0.72181 -0.00220  0.27430
   0.73667 -0.00214  0.26493
   0.75146 -0.00208  0.25430
   0.76623 -0.00202  0.26439
   0.78101 -0.00195  0.25250
   0.79588 -0.00188  0.23356
   0.81078 -0.00181  0.24771
   0.82547 -0.00173  0.23271
   0.83995 -0.00165  0.22872
   0.85424 -0.00158  0.21985
   0.86847 -0.00152  0.22743
   0.88278 -0.00147  0.21353
   0.89738 -0.00143  0.19226
   0.91207 -0.00141  0.19513
   0.92619 -0.00138  0.19339
   0.94016 -0.00131  0.16772
   0.95460 -0.00116  0.17210
   0.96756 -0.00094  0.18726
   0.97837 -0.00068  0.16831
   0.98748 -0.00042  0.20813
   0.99532 -0.00017  0.19116
   1.00000  0.00000  0.34921
